city,hotel_name,tier,hotel_id,platform,score,nationality,trip_type,room_type,stay_nights,source_file,agoda_agg_score,booking_agg_score,nationality_known,is_asian_reviewer,is_solo,score_gap
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,8.0,Hong Kong,Family,Sea View King Room,3,mandarin_oriental_singapore_b,9.0,9.3,1,1.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,Australia,Couple,Sea View King Room,3,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,United States,Couple,Sea View King Room,4,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,United States,Family,Marina Bay View Room Twin,3,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,United Kingdom,Couple,Club Marina Bay View Room King,3,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,Australia,Group,Sea View Twin Room,4,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,United States,Couple,Sea View King Room,1,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,United Kingdom,Couple,Sea View King Room,7,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,United Kingdom,Couple,Sea View King Room,1,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,5.0,Myanmar,Couple,Sea View King Room,1,mandarin_oriental_singapore_b,9.0,9.3,1,1.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,Malaysia,Family,Marina Bay View Room King,3,mandarin_oriental_singapore_b,9.0,9.3,1,1.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,6.0,Bangladesh,Family,Family Suite,3,mandarin_oriental_singapore_b,9.0,9.3,1,1.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,8.0,Australia,Couple,Sea View King Room,6,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,8.0,United Arab Emirates,Couple,Marina Bay View Room King,4,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,Australia,Couple,Sea View King Room,4,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,5.0,United States,Couple,Marina Bay View Room King,1,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,9.0,Kuwait,Group,Sea View Twin Room,4,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,New Zealand,Family,Sea View King Room,2,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,Australia,Couple,Club Marina Bay View Room King,4,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,9.0,United States,Couple,Marina Bay View Room King,1,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,United Kingdom,Couple,Premier Room with Balcony,4,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,5.0,United Arab Emirates,Solo traveler,Sea View Suite with balcony,3,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,1,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,3.0,Singapore,Couple,Premier Room with Balcony,2,mandarin_oriental_singapore_b,9.0,9.3,1,1.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,9.0,Australia,Couple,Club Marina Bay View Room King,4,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,Japan,Family,Sea View King Room,6,mandarin_oriental_singapore_b,9.0,9.3,1,1.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,Greece,Family,Sea View King Room,3,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,South Africa,Family,Sea View King Room,3,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,United Kingdom,Solo traveler,Premier Room with Balcony,2,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,1,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,Australia,Couple,Sea View King Room,2,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,9.0,Turkey,Family,Marina Bay View Room King,4,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,9.0,Singapore,Couple,Sea View King Room,1,mandarin_oriental_singapore_b,9.0,9.3,1,1.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,1.0,United Arab Emirates,Couple,Club Marina Bay View Room King,2,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,9.0,United Arab Emirates,Family,Sea View King Room,1,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,7.0,Thailand,Family,Premier Room with Balcony,4,mandarin_oriental_singapore_b,9.0,9.3,1,1.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,United Kingdom,Group,Sea View Twin Room,2,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,United Arab Emirates,Family,Sea View King Room,4,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,Australia,Family,Sea View King Room,4,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,9.0,Singapore,Group,Marina Bay View Room King,2,mandarin_oriental_singapore_b,9.0,9.3,1,1.0,0,-0.3000000000000007
Singapore,Mandarin Oriental Singapore,Luxury,mandarin_oriental_singapore,Booking.com,10.0,Australia,Family,Marina Bay View Room King,4,mandarin_oriental_singapore_b,9.0,9.3,1,0.0,0,-0.3000000000000007
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.6,Singapore,Business traveler,2 Twin Beds Deluxe,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Japan,Couple,1 King Bed Deluxe,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,South Korea,Family with teens,2 Twin Beds Deluxe,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.0,Indonesia,Family with young children,2 Twin Beds Deluxe,10,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Japan,Couple,2 Twin Beds City View,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Japan,Group,2 Twin Beds City View,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,France,Couple,Park Suite King,1,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Qatar,Solo traveler,1 King Bed City View,1,Park_Hayatt_a,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.2,Taiwan,Solo traveler,1 King Bed Deluxe,1,Park_Hayatt_a,8.9,9.3,1,1.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,United Kingdom,Couple,1 King Bed City View,1,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.6,United Kingdom,Couple,1 King Bed City View,3,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Indonesia,Family with teens,2 Twin Beds Deluxe,3,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.6,Thailand,Couple,1 King Bed Deluxe,4,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,6.0,Thailand,Couple,1 King Bed Premier,4,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.0,United Kingdom,Solo traveler,Unknown,1,Park_Hayatt_a,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,United States,Couple,1 King Bed City View,3,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.6,Canada,Solo traveler,2 Twin Beds City View,5,Park_Hayatt_a,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,5.6,Indonesia,Couple,1 King Bed City View,2,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.2,"Hong Kong SAR, China",Family with teens,Unknown,4,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.6,Australia,Couple,Unknown,1,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Thailand,Business traveler,Unknown,3,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.6,Thailand,Family with young children,1 King Bed City View,3,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.2,Greece,Couple,Unknown,1,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.2,Japan,Couple,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,4.0,Thailand,Group,2 Twin Beds Deluxe,3,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.8,Malaysia,Family with teens,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Thailand,Business traveler,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,"Hong Kong SAR, China",Business traveler,Unknown,2,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,United States,Solo traveler,2 Twin Beds Deluxe,7,Park_Hayatt_a,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.6,United States,Solo traveler,2 Twin Beds City View,1,Park_Hayatt_a,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.2,United States,Solo traveler,Unknown,3,Park_Hayatt_a,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.2,United States,Couple,Unknown,3,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.6,United States,Business traveler,Unknown,1,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.8,United States,Couple,Unknown,2,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Australia,Group,Unknown,1,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.3,United Kingdom,Group,Unknown,1,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.0,Canada,Couple,Unknown,3,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.7,United States,Couple,Unknown,2,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.7,New Zealand,Couple,Unknown,2,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,United Kingdom,Family with young children,Unknown,2,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,United States,Couple,Unknown,3,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Thailand,Business traveler,Unknown,4,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Thailand,Business traveler,Unknown,4,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.0,"Hong Kong SAR, China",Couple,Unknown,2,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,6.0,United States,Business traveler,Unknown,1,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Philippines,Group,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.7,Vietnam,Group,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Thailand,Couple,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.3,Taiwan,Couple,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.7,Singapore,Couple,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Ireland,Couple,Unknown,2,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.0,Australia,Solo traveler,Unknown,6,Park_Hayatt_a,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.7,Austria,Couple,Unknown,4,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,7.7,Singapore,Business traveler,Unknown,2,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.0,Netherlands,Couple,Unknown,3,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Singapore,Couple,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.3,Australia,Family with young children,Unknown,2,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.7,Singapore,Couple,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.3,Singapore,Couple,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.7,Thailand,Couple,Unknown,2,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.3,Singapore,Couple,Unknown,3,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.0,Japan,Business traveler,Unknown,2,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Singapore,Couple,Unknown,3,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.3,Indonesia,Couple,Unknown,3,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,United States,Couple,Unknown,1,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,6.3,Indonesia,Family with young children,Unknown,4,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.3,Indonesia,Couple,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.7,Canada,Solo traveler,Unknown,1,Park_Hayatt_a,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Japan,Family with young children,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.3,Thailand,Couple,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.3,Thailand,Solo traveler,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.7,Indonesia,Business traveler,Unknown,3,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.3,Australia,Solo traveler,Unknown,1,Park_Hayatt_a,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.7,United States,Couple,Unknown,2,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,5.7,United States,Business traveler,Unknown,1,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,10.0,Thailand,Family with young children,Unknown,2,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.0,"Hong Kong SAR, China",Couple,Unknown,3,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.3,Australia,Solo traveler,Unknown,1,Park_Hayatt_a,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.3,United States,Solo traveler,Unknown,3,Park_Hayatt_a,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.3,Saudi Arabia,Solo traveler,Unknown,3,Park_Hayatt_a,8.9,9.3,1,0.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,5.3,Singapore,Solo traveler,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,1,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.0,Singapore,Group,Unknown,4,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.7,Vietnam,Business traveler,Unknown,1,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,7.3,Japan,Group,Unknown,4,Park_Hayatt_a,8.9,9.3,1,1.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.7,"Hong Kong SAR, China",Couple,Unknown,2,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,8.7,United Kingdom,Couple,Unknown,2,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
Tokyo,Park Hyatt Tokyo,Luxury,Park_Hayatt,Agoda,9.0,Australia,Couple,Unknown,1,Park_Hayatt_a,8.9,9.3,1,0.0,0,-0.40000000000000036
